-0.8154259530391611,-0.2416309167974935,0
-0.6553882891405974,-0.09893766773261653,0
-0.7844806957895962,-0.25935282041640156,0
-0.7234745906754086,-0.22799502354607093,0
-0.637176488270297,-0.2799355062141725,0
-0.6895494217434173,-0.2979364834036372,0
-0.5113228083598015,-0.5032694754365581,0
-0.4782007274350697,-0.21209639211391487,0
-0.6635706939604568,0.08031273142412321,0
-0.5348430519840113,-0.28958171866235555,0
-0.6655306410703652,-0.27125777517169586,0
-0.7484846969978498,-0.2211494879511354,0
-0.7165624130699685,-0.29813997977363227,0
-0.6559436062846276,-0.18376491274117748,0
-0.8178133307626366,-0.2963434341224415,0
-0.6956649374630165,-0.19887154646385738,0
-0.6995951798857674,-0.29937652440799445,0
-0.748298796933607,-0.2793557085046308,0
-0.6635692870157656,-0.21069440662964442,0
-0.6553619603481271,-0.22972087781906902,0
-0.5909151699711234,-0.3822236827861839,0
-0.7408379569061887,-0.18578896316944768,0
-0.8037872743211819,-0.38020532550700414,0
-0.5440914374940519,-0.4060387458016951,0
-0.526166330510548,-0.18157644118075655,0
-0.7191558797819794,-0.30475561995131084,0
-0.8388732687046268,-0.5395290895001676,0
-0.6475748663348517,-0.16578096093804634,0
-0.8012346804235602,-0.30327096464439673,0
-0.4778778070023329,-0.23993381071531922,0
-0.6047693286918829,-0.19353431581418923,0
-0.5487917883965854,-0.37836564219977153,0
-0.7206900960488316,-0.28055428850364206,0
-0.6465333865130574,-0.19744744999242886,0
-0.5488028219025469,-0.19893557513192023,0
-0.6948070858483075,-0.20028166223131724,0
-0.6054471299541337,-0.23754381941421104,0
-0.6619533659911155,-0.20663709011981415,0
-0.7427012266245289,-0.3598596024833059,0
-0.7042448300264792,-0.39928839057669996,0
-0.6939755845791236,-0.36291656182452975,0
-0.6497299061782357,-0.09530309438130916,0
-0.6758530097800629,-0.36152376752947124,0
-0.7253641284707224,-0.16856670861950684,0
-0.6047226627135286,-0.24854154896119499,0
-0.5167109617854618,-0.21309167535667745,0
-0.6887676463718986,-0.37667332929134967,0
-0.5842405909803433,0.03366576108428376,0
-0.6139416783272057,-0.31552925363874285,0
-0.5915824713298095,-0.16019710124133713,0
-0.6166383830325644,-0.35391416816324195,0
-0.9072520213260306,-0.14981471739638474,0
-0.6585517349067913,-0.3839262484695766,0
-0.7300180130584953,-0.19387177585679277,0
-0.7842483535660639,-0.3188774036033639,0
-0.5794426593125859,-0.3201689146510739,0
-0.8291431095008982,-0.23511238255608036,0
-0.5626371304673996,-0.365628558088087,0
-0.650712163580008,-0.29516676864647623,0
-0.7266415134751234,-0.3700549921793968,0
-0.6359634050458707,-0.19691707249221582,0
-0.5559351381815112,-0.16006241750853367,0
-0.9112020325250272,-0.15383715315833796,0
-0.7297671693196811,-0.15697837709895696,0
-0.5681538410190096,-0.4192189968105038,0
-0.6908616867355264,-0.3244494143167326,0
-0.6250128787193786,-0.4156562436084562,0
-0.6663279094845771,-0.2446271051786875,0
-0.7499397923354106,-0.14399102538159148,0
-0.7490672136111289,-0.1945428921130078,0
-0.5901520617187227,-0.28580076259836534,0
-0.6510889532274268,-0.19093762730383773,0
-0.6447635890981722,-0.2103003158808183,0
-0.7578699930395666,-0.09596954010084657,0
-0.5419425973727958,-0.26542676302557716,0
-0.5560032206983255,-0.24880026306211042,0
-0.6273335539258893,-0.15488780499179033,0
-0.6705069702398998,-0.14621445293918195,0
-0.7592047258679551,-0.2924356579921099,0
-0.6207822492898872,-0.2637942829304545,0
-0.49656085280525275,-0.43359343406645046,0
-0.8619021982560917,-0.20121909292202936,0
-0.7358689837706812,-0.4137753799144492,0
-0.6489791009693693,-0.2943311303841871,0
-0.7282065743687639,-0.17306848502621702,0
-0.7524517535047166,-0.2715770544997419,0
-0.6997807998805532,-0.33097783715731877,0
-0.7981536842445418,-0.36188034771037597,0
-0.6535920695248578,-0.22428588520483914,0
-0.684291242920051,-0.178557660492846,0
-0.6011372802507909,-0.25167472672922353,0
-0.7346279852931542,-0.38513105097575484,0
-0.6724893871779272,-0.34119825712698376,0
-0.7347795539440166,-0.45963147343030686,0
-0.5822030702948806,-0.19538405837079956,0
-0.6648930221193997,-0.5783751600920636,0
-0.6289214710602219,-0.2520754445005565,0
-0.6217941753173198,-0.1472010096727872,0
-0.5317836408242779,-0.30753484101094597,0
-0.6119175831996578,-0.3889137189572681,0
-0.6776945035297259,-0.14417425310850113,0
-0.738696131998164,0.06430512608771077,0
-0.6700812353967248,-0.18221404928442225,0
-0.5869430146689976,-0.37020942528747586,0
-0.5950687468229668,-0.3527320820401193,0
-0.7358706002449028,-0.13116797395554178,0
-0.7576404751632975,-0.3415497158613223,0
-0.5702312473084792,-0.17415888028724652,0
-0.6719613848244032,-0.2329992818780547,0
-0.5677390649681806,-0.2065325891109142,0
-0.7000325584684413,-0.1617159847829686,0
-0.6053247526908323,-0.2373610623940294,0
-0.6502676047439344,-0.22037180734014078,0
-0.6002486195145491,-0.2101159233071886,0
-0.4327347824566129,-0.043008359146895575,0
-0.7830329081491183,-0.3495241953417769,0
-0.6841009639986828,-0.30285504494348847,0
-0.5401215184981264,-0.40999921245196935,0
-0.7096435145979713,-0.2909376321690294,0
-0.66603748823566,-0.28943919548365793,0
-0.5260724732518323,-0.16690004309030088,0
-0.5895327592987291,-0.25284373179166814,0
-0.7717896432065567,-0.19786926370683422,0
-0.7527794848675715,-0.2162793897036397,0
-0.5350592245051247,-0.2783903479521997,0
-0.5308979010631196,-0.17401456345375954,0
-0.5793635653523485,-0.3608261861596116,0
-0.5853527314403593,-0.27808576077970976,0
-0.6882228385377613,-0.20065683988938043,0
-0.7318308528932478,-0.3578828646027835,0
-0.625623300110079,-0.2291310376195937,0
-0.6625050669043,-0.2726737375844518,0
-0.6338413306613256,-0.07285100267839484,0
-0.5717266713877018,-0.12682617654505823,0
-0.6538901616282494,-0.2747188807711911,0
-0.7642388441325041,-0.06946152727190924,0
-0.726213662805389,-0.16472578610039618,0
-0.6682219034155285,-0.42228570294248097,0
-0.7686965151985911,-0.39826903880466447,0
-0.6398669497071443,-0.2230558254309559,0
-0.6059485730284638,-0.18886597931789556,0
-0.8106082054725541,-0.14955563559322482,0
-0.9517623282993901,-0.19202477783825078,0
-0.6680929966873501,-0.26557364649698967,0
-0.7129755869196102,-0.36556313294507786,0
-0.6726649197519002,-0.23882419467445962,0
-0.7146007080344048,-0.36824469664863585,0
-0.5333111276724667,-0.2630283569596647,0
-0.6968664612075854,-0.23955287663611544,0
-0.757275719233561,-0.2641135226275956,0
-0.6436490997046218,-0.22854503511378355,0
-0.7040235814400211,-0.23996083872248597,0
-0.6214598071810502,-0.40157052129395365,0
-0.7109320006000728,-0.1851342413376287,0
-0.8573403761205474,-0.2035285324200429,0
-0.7240834644716676,-0.2743274761384902,0
-0.7798286397861773,-0.15583740366382046,0
-0.661526788899874,-0.2682397537660288,0
-0.7151221816490386,-0.3344692577241221,0
-0.6263181384918232,-0.263939982012863,0
-0.5574640498949044,-0.29643374563719843,0
-0.7116735902563622,-0.17169119686152723,0
-0.5931558024995817,-0.16821281899773588,0
-0.44771765666583907,-0.19846532578972825,0
-0.8203120371549704,-0.31454938412968336,0
-0.7300559453966534,-0.27142136616199825,0
-0.8502577140611175,-0.21927764787036938,0
-0.6727272953756058,-0.15135499798362229,0
-0.6129201091235634,-0.3476345045767513,0
-0.6147721011082901,-0.207450040713824,0
-0.6538459841465233,-0.2714760321458586,0
-0.6587547114736645,-0.25221517307390245,0
-0.6978466703990793,-0.19050482916961173,0
-0.6338369586816905,-0.133248953960529,0
-0.6939004187355019,-0.34129615484203835,0
